,dt_period,open,close,high,low,vol,turnover,m1,m2,jw,R6,duanxian,long,short,long_stop,short_stop,long_in,long_out,short_in,short_out,profit_rate
143,2022082909,260.88,258.0,263.62,255.75,43105616,11387819008.0,-4.492,1.477,70.09748040562945,55.16996252999168,-5.951760687782638,0,0,0,0,0,0,0,0,
144,2022083109,260.42,255.43,262.02,250.47,48055266,12430779904.0,-4.598,0.583,66.72343043991252,48.42820215112512,-6.741760378866559,0,0,0,0,0,0,0,0,
145,2022090209,256.725,248.28,259.7,246.99,44183622,11336228352.0,-4.79,-0.494,61.055343213917396,40.218910157615824,-8.209291993509297,0,0,0,0,0,0,0,0,
146,2022090709,249.73,253.55,255.459,247.647,44446612,11492609536.0,-4.897,-1.052,57.86452745928575,33.77852732087875,-6.440382836737072,0,1,1,0,0,0,1,0,
147,2022090909,255.53,261.68,262.527,252.904,40840880,10844930560.0,-4.884,-1.051,57.92911012438003,30.828879416182872,-2.9496479046958797,0,0,0,0,0,0,0,0,
148,2022091309,253.87,247.25,264.5,245.04,57266272,14374095872.0,-5.063,-1.786,52.7042986740112,25.730945146295653,-5.097934269887219,0,0,0,0,0,0,0,0,
149,2022091509,244.8,239.77,247.91,237.13,71322716,17450063872.0,-5.328,-2.725,45.29735601715622,18.547485530588645,-7.183459615707008,0,0,0,0,0,0,0,0,
150,2022091909,237.495,237.48,240.33,234.68,53487232,13001543168.0,-5.605,-3.539,38.28497203287719,11.028479969660339,-7.519005560928306,0,0,0,0,0,0,0,0,
151,2022092109,239.3,236.01,242.62,232.28,59686718,14408592384.0,-5.881,-4.205,32.30270757037002,4.312933425275929,-6.715546544384409,0,0,0,0,0,0,0,0,
152,2022092309,234.57,232.48,236.42,230.26,61883728,14715105280.0,-6.185,-4.852,26.43869539395149,-1.8141289044253455,-6.127062329701275,0,0,0,0,0,0,0,0,
153,2022092709,235.01,236.1,237.33,227.77,56048412,13344710144.0,-6.417,-5.105,23.12033887895514,-5.68744128309163,-3.8733123786662844,0,0,0,0,0,0,0,0,
154,2022092909,233.92,227.93,235.63,227.93,63179064,14888101376.0,-6.741,-5.66,17.62017313838564,-10.211758823093447,-4.524317540001817,0,0,0,0,0,0,0,0,
155,2022100309,230.44,243.91,245.31,227.12,63768772,15551166976.0,-6.826,-5.19,17.922375444665363,-10.679468869988085,-0.4677100468946378,0,0,0,0,0,0,0,0,
